0.001211687	0.015088065	0	
0.001280624	0.015095737	0	
0.001349513	0.015103833	0	
0.001418351	0.015112352	0	
0.001487135	0.015121296	0	
0.001555863	0.015130663	0	
0.001624532	0.015140453	0	
0.001693139	0.015150665	0	
0.001761682	0.015161299	0	
0.001830158	0.015172356	0	
0.001898565	0.015183833	0	
0.0019669	0.015195732	0	
0.00203516	0.015208051	0	
0.002103343	0.01522079	0	
0.002171447	0.015233948	0	
0.002239468	0.015247525	0	
0.002307404	0.015261521	0	
0.002375253	0.015275935	0	
0.002443012	0.015290767	0	
0.002510678	0.015306015	0	
0.002578249	0.015321679	0	
0.002645723	0.01533776	0	
0.002713096	0.015354255	0	
0.002780366	0.015371165	0	
0.002847531	0.015388488	0	
0.002914588	0.015406225	0	
0.002981535	0.015424374	0	
0.003048368	0.015442935	0	
0.003115086	0.015461907	0	
0.003181686	0.015481289	0	
0.003248165	0.015501082	0	
0.003314522	0.015521283	0	
0.003380752	0.015541892	0	
0.003446855	0.015562908	0	
0.003512827	0.015584331	0	
0.003578665	0.01560616	0	
0.003644368	0.015628393	0	
0.003709933	0.015651031	0	
0.003775358	0.015674072	0	
0.003840639	0.015697515	0	
0.003905775	0.01572136	0	
0.003970763	0.015745605	0	
0.0040356	0.01577025	0	
0.004100284	0.015795293	0	
0.004164813	0.015820734	0	
0.004229184	0.015846572	0	
0.004293395	0.015872806	0	
0.004357443	0.015899435	0	
0.004421326	0.015926457	0	
0.004485041	0.015953872	0	
0.004548586	0.015981679	0	
0.004611959	0.016009877	0	
0.004675157	0.016038464	0	
0.004738178	0.01606744	0	
0.00480102	0.016096803	0	
0.007018249	0.017237797	0	
0.007367043	0.017417103	0	
0.007629758	0.017552025	0	
0.007846106	0.017663025	0	
0.008031922	0.017758266	0	
0.008196006	0.017842285	0	
0.008343777	0.017917877	0	
0.00847882	0.01798689	0	
0.008603636	0.018050612	0	
0.00872004	0.018109982	0	
0.008829397	0.018165703	0	
0.008932757	0.018218315	0	
0.009030947	0.018268247	0	
0.009124633	0.01831584	0	
0.009214356	0.018361375	0	
0.009300563	0.018405083	0	
0.009383629	0.018447156	0	
0.009463871	0.018487758	0	
0.009541559	0.01852703	0	
0.009616927	0.01856509	0	
0.009690176	0.018602043	0	
0.009761481	0.01863798	0	
0.009830999	0.018672981	0	
0.009898866	0.018707117	0	
0.009965203	0.01874045	0	
0.010030119	0.018773037	0	
0.010093712	0.018804927	0	
0.010156068	0.018836166	0	
0.010217267	0.018866795	0	
0.01027738	0.01889685	0	
0.010447821	0.018981852	0	
0.011306351	0.019405661	0	
0.012041963	0.019762815	0	
0.012711804	0.020082621	0	
0.013341941	0.020378406	0	
0.013946711	0.020657448	0	
0.014534957	0.020924187	0	
0.01511258	0.021181537	0	
0.015683758	0.021431519	0	
0.016251592	0.021675588	0	
0.016818467	0.021914826	0	
0.017386283	0.022150055	0	
0.017956593	0.022381912	0	
0.018530699	0.022610899	0	
0.019109714	0.022837412	0	
0.019694612	0.023061771	0	
0.020286259	0.02328423	0	
0.020885434	0.023504994	0	
0.021492855	0.023724227	0	
0.022109185	0.023942057	0	
0.022735046	0.024158587	0	
0.023371031	0.024373891	0	
0.024017706	0.024588027	0	
0.024675616	0.02480103	0	
0.025345294	0.025012921	0	
0.026027259	0.025223706	0	
0.026722024	0.025433377	0	
0.027430095	0.025641914	0	
0.028151976	0.025849286	0	
0.02888817	0.02605545	0	
0.029639178	0.026260355	0	
0.030405507	0.026463937	0	
0.031187666	0.026666126	0	
0.031986167	0.026866841	0	
0.03280153	0.027065991	0	
0.033634281	0.027263478	0	
0.034484954	0.027459194	0	
0.035354093	0.027653022	0	
0.036242248	0.027844837	0	
0.037149983	0.028034504	0	
0.038077872	0.02822188	0	
0.0390265	0.02840681	0	
0.039996466	0.028589133	0	
0.040988381	0.028768676	0	
0.042002872	0.028945258	0	
0.043040577	0.029118684	0	
0.044102153	0.029288753	0	
0.045188273	0.029455251	0	
0.046299623	0.029617953	0	
